message_id,channel,message
4680,chat,"Hey, just wondering… is the ‘EarBud Pro’ supposed to buzz while charging? Not sure if mine is defective."
4681,email,My t-shirt arrived but the material feels cheap… kinda itchy.
4682,chat,My t-shirt arrived but the material feels cheap… kinda itchy.
4683,email,Where’s my order?? It said delivery 2 days ago. This is ridiculous. Pls respond asap.
4684,whatsapp,Your prices increasing every week?? What’s going on? Pls respond asap.
4685,chat,That coffee press is amazing but I wish it came in 1.5L too.
4686,email,"Hey, just wondering… is the ‘EarBud Pro’ supposed to buzz while charging? Not sure if mine is defective."
4687,whatsapp,How do I pair the earbuds with Samsung S22? The manual isn’t clear.
4688,chat,My t-shirt arrived but the material feels cheap… kinda itchy.
4689,email,The cook set is good but the lids don’t fit perfectly. Just FYI. Pls respond asap.
4690,email,The cook set is good but the lids don’t fit perfectly. Just FYI.
4691,email,My t-shirt arrived but the material feels cheap… kinda itchy.
4692,in-app,My t-shirt arrived but the material feels cheap… kinda itchy.
4693,chat,Could you add more colors of the slim tshirt? Only black is boring (no offense lol).
4694,in-app,Your prices increasing every week?? What’s going on?
4695,in-app,Refund me. The blender stopped working after 3 uses.
4696,in-app,How do I pair the earbuds with Samsung S22? The manual isn’t clear.
4697,whatsapp,Your prices increasing every week?? What’s going on?
4698,email,The cook set is good but the lids don’t fit perfectly. Just FYI.
4699,whatsapp,"Hey, just wondering… is the ‘EarBud Pro’ supposed to buzz while charging?? Not sure if mine is defective."
4700,whatsapp,Where’s my order?? It said delivery 2 days ago. This is ridiculous. Pls respond asap.
4701,whatsapp,"I want to change the size of the sneakers I bought yesterday, can u help??"
4702,email,That coffee press is amazing but I wish it came in 1.5L too.
4703,email,My t-shirt arrived but the material feels cheap… kinda itchy.
4704,email,"I want to change the size of the sneakers I bought yesterday, can u help?"
4705,in-app,"I want to change the size of the sneakers I bought yesterday, can u help?"
4706,in-app,"Hey, just wondering… is the ‘EarBud Pro’ supposed to buzz while charging? Not sure if mine is defective."
4707,whatsapp,Could you add more colors of the slim tshirt?? Only black is boring (no offense lol).
4708,in-app,The cook set is good but the lids don’t fit perfectly. Just FYI.
4709,in-app,Your prices increasing every week?? What’s going on?
4710,chat,Your prices increasing every week?? What’s going on?
4711,in-app,Refund me. The blender stopped working after 3 uses.
4712,whatsapp,Your prices increasing every week?? What’s going on?
4713,in-app,My t-shirt arrived but the material feels cheap… kinda itchy. Pls respond asap.
4714,email,Refund me. The blender stopped working after 3 uses. Pls respond asap.
4715,chat,Your prices increasing every week?? What’s going on? Pls respond asap.
4716,chat,Where’s my order?? It said delivery 2 days ago. This is ridiculous.
4717,in-app,"I want to change the size of the sneakers I bought yesterday, can u help??"
4718,in-app,The cook set is good but the lids don’t fit perfectly. Just FYI.
4719,whatsapp,Refund me. The blender stopped working after 3 uses.
4720,email,Could you add more colors of the slim tshirt? Only black is boring (no offense lol).
4721,email,Could you add more colors of the slim tshirt? Only black is boring (no offense lol).
4722,email,"I want to change the size of the sneakers I bought yesterday, can u help?"
4723,in-app,"I want to change the size of the sneakers I bought yesterday, can u help?"
4724,email,Where’s my order?? It said delivery 2 days ago. This is ridiculous.
4725,whatsapp,Could you add more colors of the slim tshirt? Only black is boring (no offense lol).
4726,email,The cook set is good but the lids don’t fit perfectly. Just FYI.
4727,chat,"I want to change the size of the sneakers I bought yesterday, can u help?"
4728,whatsapp,Could you add more colors of the slim tshirt? Only black is boring (no offense lol).
4729,chat,My t-shirt arrived but the material feels cheap… kinda itchy.
4730,chat,The cook set is good but the lids don’t fit perfectly. Just FYI.
4731,chat,My t-shirt arrived but the material feels cheap… kinda itchy.
4732,whatsapp,Where’s my order???? It said delivery 2 days ago. This is ridiculous.
4733,in-app,How do I pair the earbuds with Samsung S22?? The manual isn’t clear.
4734,email,"Hey, just wondering… is the ‘EarBud Pro’ supposed to buzz while charging? Not sure if mine is defective."
4735,email,Refund me. The blender stopped working after 3 uses.
4736,whatsapp,Your prices increasing every week?? What’s going on? Pls respond asap.
4737,whatsapp,Your prices increasing every week?? What’s going on?
4738,chat,That coffee press is amazing but I wish it came in 1.5L too. Pls respond asap.
4739,whatsapp,That coffee press is amazing but I wish it came in 1.5L too.
4740,email,Where’s my order?? It said delivery 2 days ago. This is ridiculous.
4741,whatsapp,Refund me. The blender stopped working after 3 uses.
4742,email,That coffee press is amazing but I wish it came in 1.5L too.
4743,in-app,Refund me. The blender stopped working after 3 uses.
4744,email,How do I pair the earbuds with Samsung S22? The manual isn’t clear.
4745,chat,Where’s my order?? It said delivery 2 days ago. This is ridiculous.
4746,email,Your prices increasing every week???? What’s going on?? Pls respond asap.
4747,whatsapp,My t-shirt arrived but the material feels cheap… kinda itchy.
4748,email,Refund me. The blender stopped working after 3 uses.
4749,whatsapp,Could you add more colors of the slim tshirt? Only black is boring (no offense lol).
4750,email,The cook set is good but the lids don’t fit perfectly. Just FYI.
4751,chat,"Hey, just wondering… is the ‘EarBud Pro’ supposed to buzz while charging? Not sure if mine is defective."
4752,in-app,"Hey, just wondering… is the ‘EarBud Pro’ supposed to buzz while charging?? Not sure if mine is defective."
4753,in-app,Refund me. The blender stopped working after 3 uses.
4754,email,Could you add more colors of the slim tshirt? Only black is boring (no offense lol).
4755,chat,"Hey, just wondering… is the ‘EarBud Pro’ supposed to buzz while charging? Not sure if mine is defective."
4756,email,My t-shirt arrived but the material feels cheap… kinda itchy.
4757,email,How do I pair the earbuds with Samsung S22? The manual isn’t clear.
4758,whatsapp,"I want to change the size of the sneakers I bought yesterday, can u help?"
4759,in-app,My t-shirt arrived but the material feels cheap… kinda itchy.
4760,whatsapp,The cook set is good but the lids don’t fit perfectly. Just FYI.
4761,whatsapp,Refund me. The blender stopped working after 3 uses. Pls respond asap.
4762,in-app,The cook set is good but the lids don’t fit perfectly. Just FYI.
4763,chat,Refund me. The blender stopped working after 3 uses. Pls respond asap.
4764,email,"I want to change the size of the sneakers I bought yesterday, can u help??"
4765,whatsapp,Refund me. The blender stopped working after 3 uses.
4766,email,"I want to change the size of the sneakers I bought yesterday, can u help?"
4767,chat,Where’s my order?? It said delivery 2 days ago. This is ridiculous.
4768,email,The cook set is good but the lids don’t fit perfectly. Just FYI. Pls respond asap.
4769,chat,How do I pair the earbuds with Samsung S22? The manual isn’t clear. Pls respond asap.
4770,chat,Refund me. The blender stopped working after 3 uses.
4771,email,Could you add more colors of the slim tshirt?? Only black is boring (no offense lol).
4772,chat,Refund me. The blender stopped working after 3 uses.
4773,whatsapp,"Hey, just wondering… is the ‘EarBud Pro’ supposed to buzz while charging?? Not sure if mine is defective."
4774,email,Refund me. The blender stopped working after 3 uses.
4775,whatsapp,Could you add more colors of the slim tshirt?? Only black is boring (no offense lol).
4776,email,That coffee press is amazing but I wish it came in 1.5L too.
4777,email,"Hey, just wondering… is the ‘EarBud Pro’ supposed to buzz while charging? Not sure if mine is defective."
4778,whatsapp,Could you add more colors of the slim tshirt?? Only black is boring (no offense lol).
4779,email,Your prices increasing every week?? What’s going on?
4780,whatsapp,"Hey, just wondering… is the ‘EarBud Pro’ supposed to buzz while charging?? Not sure if mine is defective."
4781,chat,That coffee press is amazing but I wish it came in 1.5L too.
4782,chat,"Hey, just wondering… is the ‘EarBud Pro’ supposed to buzz while charging? Not sure if mine is defective."
4783,email,Where’s my order???? It said delivery 2 days ago. This is ridiculous.
4784,chat,Your prices increasing every week?? What’s going on? Pls respond asap.
4785,chat,"I want to change the size of the sneakers I bought yesterday, can u help? Pls respond asap."
4786,chat,"Hey, just wondering… is the ‘EarBud Pro’ supposed to buzz while charging? Not sure if mine is defective. Pls respond asap."
4787,in-app,"I want to change the size of the sneakers I bought yesterday, can u help?"
4788,chat,"I want to change the size of the sneakers I bought yesterday, can u help??"
4789,email,How do I pair the earbuds with Samsung S22? The manual isn’t clear.
4790,chat,That coffee press is amazing but I wish it came in 1.5L too.
4791,email,How do I pair the earbuds with Samsung S22? The manual isn’t clear.
4792,whatsapp,The cook set is good but the lids don’t fit perfectly. Just FYI.
4793,email,Could you add more colors of the slim tshirt? Only black is boring (no offense lol).
4794,email,"Hey, just wondering… is the ‘EarBud Pro’ supposed to buzz while charging? Not sure if mine is defective."
4795,email,How do I pair the earbuds with Samsung S22? The manual isn’t clear.
4796,in-app,The cook set is good but the lids don’t fit perfectly. Just FYI.
4797,in-app,Could you add more colors of the slim tshirt? Only black is boring (no offense lol).
4798,in-app,Could you add more colors of the slim tshirt?? Only black is boring (no offense lol). Pls respond asap.
4799,in-app,"I want to change the size of the sneakers I bought yesterday, can u help?? Pls respond asap."
4800,in-app,How do I pair the earbuds with Samsung S22?? The manual isn’t clear.
4801,chat,The cook set is good but the lids don’t fit perfectly. Just FYI.
4802,in-app,"I want to change the size of the sneakers I bought yesterday, can u help?"
4803,in-app,Refund me. The blender stopped working after 3 uses.
4804,in-app,"I want to change the size of the sneakers I bought yesterday, can u help?"
4805,email,"I want to change the size of the sneakers I bought yesterday, can u help?"
4806,chat,Where’s my order?? It said delivery 2 days ago. This is ridiculous.
4807,email,"I want to change the size of the sneakers I bought yesterday, can u help?"
4808,whatsapp,Could you add more colors of the slim tshirt? Only black is boring (no offense lol).
4809,email,My t-shirt arrived but the material feels cheap… kinda itchy.
4810,email,"Hey, just wondering… is the ‘EarBud Pro’ supposed to buzz while charging?? Not sure if mine is defective."
